,algorithm,length,ncomp,nswap,time
4855,merge,1300,11861,13552,0.018302202224731445
4856,merge,1300,11835,13552,0.019422054290771484
4857,merge,1300,11845,13552,0.018447160720825195
4858,merge,1300,11833,13552,0.018458127975463867
4859,merge,1300,11853,13552,0.01846790313720703
4860,merge,1300,11817,13552,0.018368005752563477
4861,merge,1300,11837,13552,0.01887798309326172
4862,merge,1300,11819,13552,0.018445968627929688
4863,merge,1300,11849,13552,0.018369197845458984
4864,merge,1300,11813,13552,0.01838207244873047
4865,merge,1300,11834,13552,0.01830887794494629
4866,merge,1300,11866,13552,0.01851630210876465
4867,merge,1300,11812,13552,0.018653154373168945
4868,merge,1300,11825,13552,0.018390893936157227
4869,merge,1300,11858,13552,0.018349885940551758
4870,merge,1300,11878,13552,0.01840376853942871
4871,merge,1300,11803,13552,0.0186769962310791
4872,merge,1300,11830,13552,0.01831197738647461
4873,merge,1300,11870,13552,0.018338918685913086
4874,merge,1300,11857,13552,0.01832294464111328
4875,merge,1300,11830,13552,0.0184481143951416
4876,merge,1300,11822,13552,0.01850104331970215
4877,merge,1300,11831,13552,0.018460988998413086
4878,merge,1300,11871,13552,0.0183260440826416
4879,merge,1300,11855,13552,0.01841115951538086
4880,merge,1300,11804,13552,0.01839900016784668
4881,merge,1300,11830,13552,0.01836419105529785
4882,merge,1300,11862,13552,0.0185849666595459
4883,merge,1300,11820,13552,0.01835179328918457
4884,merge,1300,11854,13552,0.018360137939453125
4885,merge,1300,11864,13552,0.018409013748168945
4886,merge,1300,11826,13552,0.018391132354736328
4887,merge,1300,11844,13552,0.018696069717407227
4888,merge,1300,11831,13552,0.01830887794494629
4889,merge,1300,11838,13552,0.01834392547607422
4890,merge,1300,11813,13552,0.018301963806152344
4891,merge,1300,11831,13552,0.018332958221435547
4892,merge,1300,11819,13552,0.018564701080322266
4893,merge,1300,11827,13552,0.018224716186523438
4894,merge,1300,11833,13552,0.018398761749267578
4895,merge,1300,11831,13552,0.01838517189025879
4896,merge,1300,11836,13552,0.018185138702392578
4897,merge,1300,11822,13552,0.018580913543701172
4898,merge,1300,11820,13552,0.01830601692199707
4899,merge,1300,11841,13552,0.018478870391845703
4900,quick,1300,15245,10076,0.01253819465637207
4901,quick,1300,14520,9822,0.012029886245727539
4902,quick,1300,14432,8488,0.011562824249267578
4903,quick,1300,14656,9165,0.011905908584594727
4904,quick,1300,16081,9847,0.013129949569702148
4905,quick,1300,14908,10139,0.012419939041137695
4906,quick,1300,16898,11439,0.013703107833862305
4907,quick,1300,15148,9651,0.012233972549438477
4908,quick,1300,14750,8640,0.01186680793762207
4909,quick,1300,16645,11131,0.013471126556396484
4910,quick,1300,14059,8283,0.011252164840698242
4911,quick,1300,15118,9789,0.012319803237915039
4912,quick,1300,15525,9703,0.01247096061706543
4913,quick,1300,13628,8209,0.010989904403686523
4914,quick,1300,14563,9435,0.01190805435180664
4915,quick,1300,15641,10475,0.012905120849609375
4916,quick,1300,14544,8461,0.011476993560791016
4917,quick,1300,15969,8775,0.012607097625732422
4918,quick,1300,14846,8900,0.012671947479248047
4919,quick,1300,15345,9652,0.012434959411621094
4920,quick,1300,14195,8768,0.01166391372680664
4921,quick,1300,14117,9179,0.011629104614257812
4922,quick,1300,15862,9755,0.012640953063964844
4923,quick,1300,15026,8324,0.011858940124511719
4924,quick,1300,17626,10715,0.013952970504760742
4925,quick,1300,15781,8210,0.012134313583374023
4926,quick,1300,14669,9213,0.011858940124511719
4927,quick,1300,15477,9958,0.012751102447509766
4928,quick,1300,15154,8898,0.011880874633789062
4929,quick,1300,14161,9142,0.011522054672241211
4930,quick,1300,15965,11057,0.013718605041503906
4931,quick,1300,13788,8371,0.012709856033325195
4932,quick,1300,15556,8891,0.013812065124511719
4933,quick,1300,14859,9640,0.013065099716186523
4934,quick,1300,14822,8200,0.012189865112304688
4935,quick,1300,15133,8839,0.011924982070922852
4936,quick,1300,14637,9882,0.012299776077270508
4937,quick,1300,14743,8911,0.01205301284790039
4938,quick,1300,14536,8923,0.011612892150878906
4939,quick,1300,14372,8610,0.012577056884765625
4940,quick,1300,15278,8336,0.01171565055847168
4941,quick,1300,14787,9438,0.01153707504272461
4942,quick,1300,14289,9580,0.011500120162963867
4943,quick,1300,14404,9080,0.01153707504272461
4944,quick,1300,18011,9454,0.01323390007019043
4945,quick,1300,14568,8744,0.011222124099731445
4946,quick,1300,14903,9269,0.011739253997802734
4947,quick,1300,14736,8590,0.011261940002441406
4948,quick,1300,16512,9771,0.012482166290283203
4949,quick,1300,14058,8966,0.011269092559814453
4950,quick,1300,13610,8788,0.010819673538208008
4951,quick,1300,14577,9774,0.011572837829589844
4952,quick,1300,13820,8475,0.01112508773803711
4953,quick,1300,13794,8922,0.011279821395874023
4954,quick,1300,15422,8766,0.012256145477294922
4955,quick,1300,14704,9067,0.011886119842529297
4956,quick,1300,14072,8835,0.011826753616333008
4957,quick,1300,14492,10066,0.012508153915405273
4958,quick,1300,13685,8249,0.011129140853881836
4959,quick,1300,15057,8376,0.011762142181396484
4960,quick,1300,14953,10365,0.012428998947143555
4961,quick,1300,13641,8405,0.011069059371948242
4962,quick,1300,14821,9625,0.011950969696044922
4963,quick,1300,13758,8151,0.01118016242980957
4964,quick,1300,16146,9525,0.013956785202026367
4965,quick,1300,14686,9995,0.012700319290161133
4966,quick,1300,13608,8545,0.011332035064697266
4967,quick,1300,14478,8338,0.011361837387084961
4968,quick,1300,15264,9294,0.01236104965209961
4969,quick,1300,14749,9328,0.012061119079589844
4970,quick,1300,15229,7822,0.011646032333374023
4971,quick,1300,15682,9321,0.012904167175292969
4972,quick,1300,14144,9249,0.012194633483886719
4973,quick,1300,15543,8493,0.012166976928710938
4974,quick,1300,14408,8915,0.011580944061279297
4975,quick,1300,14749,8581,0.011915206909179688
4976,quick,1300,13992,9308,0.01145315170288086
4977,quick,1300,13813,7986,0.01129913330078125
4978,quick,1300,14293,8204,0.013396024703979492
4979,quick,1300,16123,9621,0.013360738754272461
4980,quick,1300,15663,9942,0.013186931610107422
4981,quick,1300,15755,8706,0.012730121612548828
4982,quick,1300,14933,8343,0.012417793273925781
4983,quick,1300,15119,7686,0.012828826904296875
4984,quick,1300,15360,8457,0.012574195861816406
4985,quick,1300,15867,9653,0.013373851776123047
4986,quick,1300,14925,9069,0.012629985809326172
4987,quick,1300,14722,8987,0.012970924377441406
4988,quick,1300,14335,7858,0.011426925659179688
4989,quick,1300,15445,9239,0.01224660873413086
4990,quick,1300,14734,8608,0.011751174926757812
4991,quick,1300,15469,9950,0.012711286544799805
4992,quick,1300,14546,8832,0.011729001998901367
4993,quick,1300,14658,8510,0.011831045150756836
4994,quick,1300,15721,8762,0.012283086776733398
4995,quick,1300,14611,9796,0.01270914077758789
4996,quick,1300,14497,8987,0.011998891830444336
4997,quick,1300,14578,8976,0.011661052703857422
4998,quick,1300,15927,9043,0.012362003326416016
4999,quick,1300,13680,8642,0.011198043823242188
5000,dpquick,1300,13038,6843,0.010290861129760742
5001,dpquick,1300,13198,7011,0.01050710678100586
5002,dpquick,1300,13144,7453,0.010523080825805664
5003,dpquick,1300,15069,7536,0.011643171310424805
5004,dpquick,1300,13691,8778,0.011200904846191406
5005,dpquick,1300,14151,6936,0.010998725891113281
5006,dpquick,1300,13690,7655,0.010717153549194336
5007,dpquick,1300,13758,7148,0.010902643203735352
5008,dpquick,1300,13460,7627,0.010593891143798828
5009,dpquick,1300,13345,6764,0.010683298110961914
5010,dpquick,1300,14178,6863,0.01120615005493164
5011,dpquick,1300,12577,7128,0.010360002517700195
5012,dpquick,1300,12881,7153,0.010430335998535156
5013,dpquick,1300,13156,7405,0.010679006576538086
5014,dpquick,1300,13864,6910,0.011059284210205078
5015,dpquick,1300,14195,7811,0.01134490966796875
5016,dpquick,1300,13248,8086,0.010683059692382812
5017,dpquick,1300,12960,6854,0.010448932647705078
5018,dpquick,1300,13931,7553,0.010918855667114258
5019,dpquick,1300,14219,7043,0.011141777038574219
5020,dpquick,1300,13864,6321,0.010514974594116211
5021,dpquick,1300,14574,8288,0.011739969253540039
5022,dpquick,1300,14554,8334,0.011578083038330078
5023,dpquick,1300,13761,7891,0.010966062545776367
5024,dpquick,1300,13026,7270,0.010688066482543945
5025,dpquick,1300,14580,7259,0.011353731155395508
5026,dpquick,1300,13842,7556,0.011191129684448242
5027,dpquick,1300,13488,6976,0.010852813720703125
5028,dpquick,1300,14349,7787,0.011475086212158203
5029,dpquick,1300,12999,7777,0.010516881942749023
5030,dpquick,1300,14435,8307,0.01164388656616211
5031,dpquick,1300,13597,7668,0.011041879653930664
5032,dpquick,1300,14150,7513,0.011199951171875
5033,dpquick,1300,14170,8356,0.011550188064575195
5034,dpquick,1300,13907,7674,0.011201143264770508
5035,dpquick,1300,13048,7318,0.010559797286987305
5036,dpquick,1300,14196,8005,0.011070966720581055
5037,dpquick,1300,13039,7405,0.010740995407104492
5038,dpquick,1300,14952,6947,0.011675834655761719
5039,dpquick,1300,14312,8133,0.011195898056030273
5040,dpquick,1300,15149,6933,0.011564016342163086
5041,dpquick,1300,13298,7660,0.010518789291381836
5042,dpquick,1300,13582,7422,0.010792016983032227
5043,dpquick,1300,13958,7261,0.011038780212402344
5044,dpquick,1300,13804,6969,0.010670900344848633
5045,dpquick,1300,13567,7535,0.010935783386230469
5046,dpquick,1300,13934,7724,0.011104106903076172
5047,dpquick,1300,12990,6876,0.010438203811645508
5048,dpquick,1300,14519,7215,0.011384963989257812
5049,dpquick,1300,12807,7930,0.010411739349365234
5050,dpquick,1300,14009,7403,0.01104736328125
5051,dpquick,1300,12920,7092,0.010295867919921875
5052,dpquick,1300,13001,7510,0.010553836822509766
5053,dpquick,1300,13905,7887,0.010948896408081055
5054,dpquick,1300,14199,6443,0.011033058166503906
5055,dpquick,1300,13248,7012,0.010571002960205078
5056,dpquick,1300,13835,8260,0.011338949203491211
5057,dpquick,1300,14160,6766,0.010957717895507812
5058,dpquick,1300,14226,8217,0.011420249938964844
5059,dpquick,1300,13700,7684,0.010863304138183594
5060,dpquick,1300,13893,6565,0.01090693473815918
5061,dpquick,1300,14092,7492,0.010798931121826172
5062,dpquick,1300,13951,7549,0.011047840118408203
5063,dpquick,1300,13443,6945,0.010628223419189453
5064,dpquick,1300,14081,7563,0.010867834091186523
5065,dpquick,1300,13103,7125,0.010530233383178711
5066,dpquick,1300,13090,7223,0.01050114631652832
5067,dpquick,1300,13297,6934,0.01058506965637207
5068,dpquick,1300,13067,7529,0.010658025741577148
5069,dpquick,1300,13898,7268,0.010944843292236328
5070,dpquick,1300,13839,8038,0.011327028274536133
5071,dpquick,1300,14937,8356,0.011796951293945312
5072,dpquick,1300,13224,7282,0.0103607177734375
5073,dpquick,1300,17163,7741,0.013067960739135742
5074,dpquick,1300,13293,7769,0.010682821273803711
5075,dpquick,1300,14508,8059,0.011677026748657227
5076,dpquick,1300,14428,6927,0.011118173599243164
5077,dpquick,1300,14140,7466,0.011571884155273438
5078,dpquick,1300,13274,8001,0.01066899299621582
5079,dpquick,1300,13397,7501,0.0106658935546875
5080,dpquick,1300,14158,7393,0.01108694076538086
5081,dpquick,1300,15037,8471,0.01187896728515625
5082,dpquick,1300,13067,7301,0.010474920272827148
5083,dpquick,1300,14550,8339,0.01183319091796875
5084,dpquick,1300,13845,7621,0.010848045349121094
5085,dpquick,1300,16046,6811,0.012081146240234375
5086,dpquick,1300,12940,7599,0.010425090789794922
5087,dpquick,1300,14046,7806,0.01135110855102539
5088,dpquick,1300,12835,6493,0.010201215744018555
5089,dpquick,1300,13700,7885,0.010977983474731445
5090,dpquick,1300,14691,7668,0.0114288330078125
5091,dpquick,1300,13374,8176,0.010736227035522461
5092,dpquick,1300,13554,8040,0.010759830474853516
5093,dpquick,1300,13058,7401,0.010645866394042969
5094,dpquick,1300,13196,7658,0.012308120727539062
5095,dpquick,1300,15404,7774,0.012067794799804688
5096,dpquick,1300,13537,7661,0.010875940322875977
5097,dpquick,1300,13553,7905,0.010621070861816406
5098,dpquick,1300,13627,7812,0.011226892471313477
5099,dpquick,1300,14154,7175,0.01098322868347168
5100,hybrid,1300,13575,6624,0.010257959365844727
5101,hybrid,1300,13516,7375,0.010303974151611328
5102,hybrid,1300,13529,7232,0.01016092300415039
5103,hybrid,1300,16250,7979,0.011934995651245117
5104,hybrid,1300,14680,6233,0.011131048202514648
5105,hybrid,1300,14600,7268,0.010607242584228516
5106,hybrid,1300,14483,8623,0.011103153228759766
5107,hybrid,1300,13692,7900,0.01028895378112793
5108,hybrid,1300,14395,7919,0.011095046997070312
5109,hybrid,1300,13717,7898,0.010286808013916016
5110,hybrid,1300,14027,6660,0.010186195373535156
5111,hybrid,1300,13168,7253,0.009970903396606445
5112,hybrid,1300,13462,7594,0.010895013809204102
5113,hybrid,1300,13987,8084,0.011580944061279297
5114,hybrid,1300,14001,6921,0.010428905487060547
5115,hybrid,1300,13886,7829,0.010421037673950195
5116,hybrid,1300,14148,7389,0.010591983795166016
5117,hybrid,1300,13588,7574,0.010305166244506836
5118,hybrid,1300,13639,8413,0.010275840759277344
5119,hybrid,1300,14219,7781,0.01071619987487793
5120,hybrid,1300,13499,7642,0.010530948638916016
5121,hybrid,1300,13591,7557,0.009997844696044922
5122,hybrid,1300,13004,7789,0.00997614860534668
5123,hybrid,1300,13510,8245,0.009942054748535156
5124,hybrid,1300,14628,7745,0.010933160781860352
5125,hybrid,1300,13364,7168,0.009964942932128906
5126,hybrid,1300,13933,7363,0.010298013687133789
5127,hybrid,1300,13817,6978,0.010364055633544922
5128,hybrid,1300,13377,7483,0.010066032409667969
5129,hybrid,1300,13456,7404,0.01018977165222168
5130,hybrid,1300,14273,7723,0.010843992233276367
5131,hybrid,1300,13753,7803,0.010123968124389648
5132,hybrid,1300,13939,7306,0.010408878326416016
5133,hybrid,1300,13554,7913,0.010214805603027344
5134,hybrid,1300,12944,7005,0.010191917419433594
5135,hybrid,1300,13882,7385,0.010386943817138672
5136,hybrid,1300,14674,7726,0.010785102844238281
5137,hybrid,1300,13879,6941,0.010303020477294922
5138,hybrid,1300,13341,7381,0.009866952896118164
5139,hybrid,1300,14118,7059,0.013837099075317383
5140,hybrid,1300,13342,7085,0.010139942169189453
5141,hybrid,1300,14651,7747,0.010828018188476562
5142,hybrid,1300,13993,7046,0.010272979736328125
5143,hybrid,1300,14104,6831,0.010256290435791016
5144,hybrid,1300,13292,7475,0.009917259216308594
5145,hybrid,1300,13788,7869,0.010465145111083984
5146,hybrid,1300,14406,7912,0.01093292236328125
5147,hybrid,1300,13309,7772,0.01011204719543457
5148,hybrid,1300,13699,6460,0.010106801986694336
5149,hybrid,1300,14064,7190,0.010357141494750977
5150,hybrid,1300,14659,8445,0.011023998260498047
5151,hybrid,1300,13015,7467,0.009927749633789062
5152,hybrid,1300,14249,8257,0.011198043823242188
5153,hybrid,1300,13929,8383,0.010969161987304688
5154,hybrid,1300,13293,7552,0.010300874710083008
5155,hybrid,1300,14364,7958,0.011101007461547852
5156,hybrid,1300,13379,6849,0.010174036026000977
5157,hybrid,1300,13531,7630,0.010236978530883789
5158,hybrid,1300,13723,6872,0.010341167449951172
5159,hybrid,1300,14430,6571,0.010473012924194336
5160,hybrid,1300,14424,6436,0.010477781295776367
5161,hybrid,1300,13624,7305,0.010057210922241211
5162,hybrid,1300,14537,6960,0.010743856430053711
5163,hybrid,1300,14110,7074,0.010563135147094727
5164,hybrid,1300,13730,6818,0.010282039642333984
5165,hybrid,1300,13599,7479,0.010280132293701172
5166,hybrid,1300,13187,7642,0.009980916976928711
5167,hybrid,1300,13672,7629,0.010384798049926758
5168,hybrid,1300,15140,8252,0.01137089729309082
5169,hybrid,1300,13538,7636,0.010085821151733398
5170,hybrid,1300,13189,7356,0.009927034378051758
5171,hybrid,1300,13625,7408,0.009994029998779297
5172,hybrid,1300,13598,8150,0.010487079620361328
5173,hybrid,1300,13560,6945,0.010131120681762695
5174,hybrid,1300,14112,7320,0.010469675064086914
5175,hybrid,1300,14269,7252,0.01055288314819336
5176,hybrid,1300,13145,7286,0.009768962860107422
5177,hybrid,1300,13724,7877,0.010472297668457031
5178,hybrid,1300,14641,7780,0.01071786880493164
5179,hybrid,1300,13803,8034,0.010410308837890625
5180,hybrid,1300,13513,8283,0.010617733001708984
5181,hybrid,1300,13483,8046,0.010116815567016602
5182,hybrid,1300,13286,7511,0.010274171829223633
5183,hybrid,1300,14879,7856,0.01110386848449707
5184,hybrid,1300,15754,8327,0.011432886123657227
5185,hybrid,1300,15120,7317,0.011157989501953125
5186,hybrid,1300,13686,7008,0.010403633117675781
5187,hybrid,1300,14008,7840,0.010844945907592773
5188,hybrid,1300,13480,7087,0.010177135467529297
5189,hybrid,1300,13457,7228,0.009980201721191406
5190,hybrid,1300,13554,7306,0.010092973709106445
5191,hybrid,1300,13248,7455,0.01004791259765625
5192,hybrid,1300,14186,8175,0.011136054992675781
5193,hybrid,1300,15677,7352,0.011174201965332031
5194,hybrid,1300,13165,7023,0.009814977645874023
5195,hybrid,1300,13668,7155,0.010267257690429688
5196,hybrid,1300,13236,7588,0.010188102722167969
5197,hybrid,1300,13062,7606,0.010234832763671875
5198,hybrid,1300,14815,7763,0.010776281356811523
5199,hybrid,1300,16939,9477,0.012964010238647461
5200,merge,1400,12853,14752,0.022691965103149414
5201,merge,1400,12925,14752,0.021507740020751953
5202,merge,1400,12889,14752,0.020418882369995117
5203,merge,1400,12930,14752,0.020328998565673828
5204,merge,1400,12925,14752,0.020106077194213867
5205,merge,1400,12878,14752,0.020015716552734375
5206,merge,1400,12907,14752,0.020102739334106445
5207,merge,1400,12906,14752,0.01986408233642578
5208,merge,1400,12923,14752,0.020022153854370117
5209,merge,1400,12909,14752,0.020064830780029297
5210,merge,1400,12908,14752,0.01993393898010254
5211,merge,1400,12897,14752,0.020104169845581055
5212,merge,1400,12910,14752,0.02003192901611328
5213,merge,1400,12894,14752,0.020036935806274414
5214,merge,1400,12901,14752,0.020138025283813477
5215,merge,1400,12891,14752,0.020202159881591797
5216,merge,1400,12906,14752,0.019941091537475586
5217,merge,1400,12890,14752,0.01986408233642578
5218,merge,1400,12882,14752,0.019929170608520508
5219,merge,1400,12874,14752,0.019994258880615234
5220,merge,1400,12871,14752,0.02018880844116211
5221,merge,1400,12924,14752,0.01993584632873535
5222,merge,1400,12888,14752,0.01986098289489746
5223,merge,1400,12911,14752,0.02001786231994629
5224,merge,1400,12889,14752,0.019882917404174805
5225,merge,1400,12843,14752,0.020009994506835938
5226,merge,1400,12900,14752,0.01985621452331543
5227,merge,1400,12896,14752,0.020201921463012695
5228,merge,1400,12928,14752,0.01996898651123047
5229,merge,1400,12883,14752,0.020133018493652344
5230,merge,1400,12856,14752,0.02010512351989746
5231,merge,1400,12899,14752,0.020049095153808594
5232,merge,1400,12920,14752,0.020203828811645508
5233,merge,1400,12896,14752,0.019922971725463867
5234,merge,1400,12873,14752,0.01999187469482422
5235,merge,1400,12881,14752,0.02004718780517578
5236,merge,1400,12924,14752,0.019849061965942383
5237,merge,1400,12914,14752,0.020101070404052734
5238,merge,1400,12862,14752,0.019906044006347656
5239,merge,1400,12898,14752,0.019994258880615234
5240,merge,1400,12875,14752,0.019898176193237305
5241,merge,1400,12883,14752,0.02006983757019043
5242,merge,1400,12878,14752,0.019917011260986328
5243,merge,1400,12878,14752,0.020020008087158203
5244,merge,1400,12861,14752,0.020034074783325195
5245,merge,1400,12857,14752,0.020083904266357422
5246,merge,1400,12917,14752,0.020139217376708984
5247,merge,1400,12887,14752,0.020023822784423828
5248,merge,1400,12891,14752,0.019990921020507812
5249,merge,1400,12870,14752,0.02000713348388672
5250,merge,1400,12892,14752,0.02006077766418457
5251,merge,1400,12906,14752,0.020147323608398438
5252,merge,1400,12882,14752,0.01987910270690918
5253,merge,1400,12866,14752,0.019916057586669922
5254,merge,1400,12929,14752,0.019962310791015625
5255,merge,1400,12866,14752,0.019894123077392578
5256,merge,1400,12920,14752,0.020063161849975586
5257,merge,1400,12859,14752,0.01992201805114746
5258,merge,1400,12937,14752,0.019951820373535156
5259,merge,1400,12913,14752,0.01979804039001465
5260,merge,1400,12899,14752,0.019967079162597656
5261,merge,1400,12873,14752,0.019861936569213867
5262,merge,1400,12933,14752,0.020730972290039062
5263,merge,1400,12883,14752,0.01988983154296875
5264,merge,1400,12911,14752,0.01983785629272461
5265,merge,1400,12912,14752,0.02003312110900879
5266,merge,1400,12924,14752,0.019875049591064453
5267,merge,1400,12873,14752,0.019771099090576172
5268,merge,1400,12957,14752,0.020004987716674805
5269,merge,1400,12875,14752,0.019906044006347656
5270,merge,1400,12899,14752,0.019946813583374023
5271,merge,1400,12884,14752,0.019988059997558594
5272,merge,1400,12883,14752,0.019923925399780273
5273,merge,1400,12882,14752,0.020014047622680664
5274,merge,1400,12879,14752,0.019821882247924805
5275,merge,1400,12913,14752,0.0201871395111084
5276,merge,1400,12868,14752,0.01990509033203125
5277,merge,1400,12899,14752,0.02003788948059082
5278,merge,1400,12913,14752,0.01987290382385254
5279,merge,1400,12891,14752,0.019856929779052734
5280,merge,1400,12904,14752,0.020062923431396484
5281,merge,1400,12878,14752,0.020084142684936523
5282,merge,1400,12890,14752,0.019873857498168945
5283,merge,1400,12894,14752,0.019855737686157227
5284,merge,1400,12930,14752,0.019910812377929688
5285,merge,1400,12914,14752,0.020140647888183594
5286,merge,1400,12902,14752,0.01996588706970215
5287,merge,1400,12910,14752,0.02019214630126953
5288,merge,1400,12913,14752,0.020000934600830078
5289,merge,1400,12895,14752,0.019992828369140625
5290,merge,1400,12886,14752,0.020051956176757812
5291,merge,1400,12907,14752,0.019916772842407227
5292,merge,1400,12887,14752,0.019989967346191406
5293,merge,1400,12856,14752,0.020015716552734375
5294,merge,1400,12892,14752,0.01992011070251465
5295,merge,1400,12884,14752,0.019910335540771484
5296,merge,1400,12886,14752,0.02111077308654785
5297,merge,1400,12920,14752,0.020811796188354492
5298,merge,1400,12872,14752,0.020020246505737305
5299,merge,1400,12916,14752,0.020064830780029297
5300,quick,1400,16071,9350,0.01271200180053711
5301,quick,1400,15440,9096,0.01220393180847168
5302,quick,1400,16165,11057,0.013543128967285156
5303,quick,1400,16487,10304,0.013858795166015625
5304,quick,1400,15381,8891,0.01223897933959961
5305,quick,1400,17680,11098,0.014029741287231445
5306,quick,1400,16463,9728,0.013112783432006836
5307,quick,1400,15807,10077,0.012945175170898438
5308,quick,1400,15627,9406,0.012513160705566406
5309,quick,1400,18203,11217,0.014400005340576172
5310,quick,1400,16067,10872,0.01320195198059082
5311,quick,1400,16312,9914,0.01315617561340332
5312,quick,1400,15879,9475,0.012765884399414062
5313,quick,1400,14843,9084,0.012098073959350586
5314,quick,1400,16243,10596,0.013312101364135742
5315,quick,1400,16983,11573,0.014002799987792969
5316,quick,1400,16033,10602,0.013252973556518555
5317,quick,1400,17599,12152,0.014310836791992188
5318,quick,1400,16491,10670,0.01345205307006836
5319,quick,1400,15826,8591,0.012387752532958984
5320,quick,1400,15915,10457,0.013158798217773438
5321,quick,1400,15192,9753,0.01230001449584961
5322,quick,1400,16125,9851,0.01300501823425293
5323,quick,1400,16683,10923,0.013785123825073242
5324,quick,1400,17132,12106,0.015156030654907227
5325,quick,1400,15762,9097,0.012488126754760742
5326,quick,1400,17059,10692,0.013916015625
5327,quick,1400,16408,9476,0.01310276985168457
5328,quick,1400,16274,10330,0.013306856155395508
5329,quick,1400,16286,10811,0.013293027877807617
5330,quick,1400,15210,9651,0.012676239013671875
5331,quick,1400,16204,9703,0.013045072555541992
5332,quick,1400,15704,10171,0.012768983840942383
5333,quick,1400,15621,9857,0.012916088104248047
5334,quick,1400,16527,11355,0.013651847839355469
5335,quick,1400,15315,9100,0.01246786117553711
5336,quick,1400,15802,9640,0.013000011444091797
5337,quick,1400,15358,9853,0.01293635368347168
5338,quick,1400,15823,8970,0.012558937072753906
5339,quick,1400,16175,10024,0.012884855270385742
5340,quick,1400,17047,10214,0.013471126556396484
5341,quick,1400,16541,9285,0.013155937194824219
5342,quick,1400,15988,9386,0.012744903564453125
5343,quick,1400,15997,8905,0.012520074844360352
5344,quick,1400,16125,9847,0.013119935989379883
5345,quick,1400,17103,10291,0.013625144958496094
5346,quick,1400,17998,12895,0.015128850936889648
5347,quick,1400,17079,9683,0.013219118118286133
5348,quick,1400,16956,10123,0.013386011123657227
5349,quick,1400,15659,9479,0.012677907943725586
5350,quick,1400,16889,10368,0.013583183288574219
5351,quick,1400,15791,9390,0.012744903564453125
5352,quick,1400,15090,9292,0.012135982513427734
5353,quick,1400,17349,10548,0.013756036758422852
5354,quick,1400,16693,10169,0.013099193572998047
5355,quick,1400,17464,12546,0.014016866683959961
5356,quick,1400,16915,11254,0.013355731964111328
5357,quick,1400,16254,10412,0.01287221908569336
5358,quick,1400,15609,9304,0.012445211410522461
5359,quick,1400,16784,8950,0.012412071228027344
5360,quick,1400,15911,10594,0.012655019760131836
5361,quick,1400,16206,10902,0.01290583610534668
5362,quick,1400,16832,9648,0.012809991836547852
5363,quick,1400,17987,10020,0.01331019401550293
5364,quick,1400,15859,10271,0.012679100036621094
5365,quick,1400,18733,9818,0.014514923095703125
5366,quick,1400,16365,10884,0.012935876846313477
5367,quick,1400,15747,9298,0.012238025665283203
5368,quick,1400,19094,8918,0.013772010803222656
5369,quick,1400,17249,10304,0.01323699951171875
5370,quick,1400,16679,9922,0.012846946716308594
5371,quick,1400,18700,11048,0.014108896255493164
5372,quick,1400,17613,10110,0.014200210571289062
5373,quick,1400,15868,10279,0.012933015823364258
5374,quick,1400,17783,9210,0.013180971145629883
5375,quick,1400,16446,11019,0.013814926147460938
5376,quick,1400,17674,11601,0.013916969299316406
5377,quick,1400,15970,9403,0.012521028518676758
5378,quick,1400,15313,9793,0.012518882751464844
5379,quick,1400,17006,9932,0.01335000991821289
5380,quick,1400,16495,10236,0.013271808624267578
5381,quick,1400,15906,9043,0.01262807846069336
5382,quick,1400,15600,9318,0.01241612434387207
5383,quick,1400,15593,10145,0.012989044189453125
5384,quick,1400,17286,10145,0.013667106628417969
5385,quick,1400,17794,9607,0.013798236846923828
5386,quick,1400,16045,9075,0.012578725814819336
5387,quick,1400,16152,10050,0.013074159622192383
5388,quick,1400,18536,10146,0.014208078384399414
5389,quick,1400,16187,10816,0.01332402229309082
5390,quick,1400,16319,10162,0.013150930404663086
5391,quick,1400,14880,9778,0.012243986129760742
5392,quick,1400,17342,10828,0.013952016830444336
5393,quick,1400,18301,10866,0.014350175857543945
5394,quick,1400,15077,8963,0.012020111083984375
5395,quick,1400,16112,9938,0.013059139251708984
5396,quick,1400,16297,10773,0.013326168060302734
5397,quick,1400,16071,9810,0.012814044952392578
5398,quick,1400,16109,10835,0.013197898864746094
5399,quick,1400,16182,9860,0.013067007064819336
5400,dpquick,1400,14438,8083,0.011597156524658203
5401,dpquick,1400,14375,8133,0.011556148529052734
5402,dpquick,1400,14825,7407,0.011787891387939453
5403,dpquick,1400,15968,9163,0.012660980224609375
5404,dpquick,1400,14111,8174,0.011171817779541016
5405,dpquick,1400,15077,7804,0.011891841888427734
5406,dpquick,1400,13969,8639,0.011408090591430664
5407,dpquick,1400,15527,8033,0.013015985488891602
5408,dpquick,1400,15350,7643,0.011984825134277344
5409,dpquick,1400,14133,8421,0.011914968490600586
5410,dpquick,1400,14166,7740,0.011421918869018555
5411,dpquick,1400,14812,7379,0.011461019515991211
5412,dpquick,1400,14778,8890,0.012241840362548828
5413,dpquick,1400,15064,8352,0.012103796005249023
5414,dpquick,1400,13914,8161,0.011315107345581055
5415,dpquick,1400,14421,7382,0.011490821838378906
5416,dpquick,1400,14043,8746,0.011465311050415039
5417,dpquick,1400,15664,8581,0.01264190673828125
5418,dpquick,1400,14540,8866,0.011998891830444336
